# Arabic WordNet (AWN)	arb	http://www.globalwordnet.org/AWN/	CC BY SA 3.0
07977592-n	lemma	مَكْتَبَة بَرْنَامَج حَاسُوب
02284578-a	lemma	مَكْتُوب
00512877-v	lemma	مَكَّنَ
01752884-v	lemma	مَكَّنَ
00264034-v	lemma	مَلأ
01020731-v	lemma	مَلأَ
00452512-v	lemma	مَلأَ
08581503-n	lemma	مَلاذ
04508163-n	lemma	مَلاَبِس دَاخِلِيَّة
09538915-n	lemma	مَلاَك
06713512-n	lemma	مَلاَمَة
04446162-n	lemma	مَلابِس
02728440-n	lemma	مَلابِس
04508949-n	lemma	مَلابِس تَحْتَانِيَّة
04508949-n	lemma	مَلابِس دَاخِلِيَّة
02756098-n	lemma	مَلاِبس
10546850-n	lemma	مَلاك
09538915-n	lemma	مَلائِكَة
01489989-v	lemma	مَلَأَ
09538915-n	lemma	مَلَك
02632167-v	lemma	مَلَكَ
02203362-v	lemma	مَلَكَ
02644234-v	lemma	مَلَكَ
02204692-v	lemma	مَلَكَ
05650329-n	lemma	مَلَكَة
05624042-n	lemma	مَلَكَة
05650329-n	lemma	مَلَكَة عَقْلِيَّة
10327824-n	lemma	مَلَكِيّ
08363812-n	lemma	مَلَكِيَّة
02129165-n	lemma	مَلِك
10628644-n	lemma	مَلِك
10233445-n	lemma	مَلِك إِنْكِلْتَرَا
10233445-n	lemma	مَلِك إِنْجِلْتَرَا
10233445-n	lemma	مَلِك برِيطَانْيَا العُظْمَى
02313008-n	lemma	مَلِكَة
10499631-n	lemma	مَلِكَة إِنْكلْتَرَة
10499355-n	lemma	مَلِكَة 
13765396-n	lemma	مَلْء قَارُورَة
13765396-n	lemma	مَلْء قِنِّيْنَة
04295881-n	lemma	مَلْعَب
08570758-n	lemma	مَلْعَب
08640739-n	lemma	مَلْعَب
03963645-n	lemma	مَلْعَب
03120491-n	lemma	مَلْعَب
10086568-n	lemma	مَلْعَبِيّ
15017604-n	lemma	مَلْح
06379721-n	lemma	مَلْحَمَة
06382193-n	lemma	مَلْحَمَة الأُودِيسَة
06379721-n	lemma	مَلْحَمَة بُطُولِيَّة
01607978-a	lemma	مَلْحُوظ
06504462-n	lemma	مَلْحُوظَة
04446162-n	lemma	مَلْبَس
04191595-n	lemma	مَلْجَأ
14539960-n	lemma	مَلْجَأ
08643933-n	lemma	مَلْجَأ
05601758-n	lemma	مَلْمَح
05849284-n	lemma	مَلْمَح
02869097-a	lemma	مَلْمُوس
02445093-a	lemma	مَلْمُوس
07355491-n	lemma	مَمات
15143276-n	lemma	مَمَات
04564698-n	lemma	مَمَرّ
03895293-n	lemma	مَمَرّ
04544979-n	lemma	مَمَرّ
03899533-n	lemma	مَمَرّ
03899328-n	lemma	مَمَرّ مُشَاة
04916342-n	lemma	مَمَيِّزَة
04544979-n	lemma	مَمْشَى
03899533-n	lemma	مَمْشَى
07940448-n	lemma	مَمْلَكَة
07940552-n	lemma	مَمْلَكَة
08558155-n	lemma	مَمْلَكَة
08591269-n	lemma	مَمْلَكَة
08716738-n	lemma	مَمْلَكَة كَمْبُودْيا
08761244-n	lemma	مَمْلَكَة الدَنِمَارك
08764107-n	lemma	مَمْلَكَة النُّرْوِيج
08765890-n	lemma	مَمْلَكَة السُّوِيد
08848094-n	lemma	مَمْلَكَة البَحْريْن
08849753-n	lemma	مَمْلَكَة بَلْجِيكا
08852209-n	lemma	مَمْلَكَة بُوتَان
11529603-n	lemma	مَمْلَكَة نَبَاتِيَّة
02445093-a	lemma	مَمْسُوس
00599472-n	lemma	مَنصِب وَزَارِيّ
14526764-n	lemma	مَنَاعَة
04516874-n	lemma	مَنَافِع
05681117-n	lemma	مَنَام
02814860-n	lemma	مَنَارَة
03767745-n	lemma	مَنَارَة
07416714-n	lemma	مَنَاسَبَة
02449340-v	lemma	مَنَع مِن
02450505-v	lemma	مَنَعَ
02313250-v	lemma	مَنَعَ
02452885-v	lemma	مَنَعَ
02449340-v	lemma	مَنَعَ مِن الدُّخُول
02386388-v	lemma	مَنَح سُلْطَة
00806049-v	lemma	مَنَحَ
00933821-v	lemma	مَنَحَ
02324478-v	lemma	مَنَحَ
02199590-v	lemma	مَنَحَ
02261888-v	lemma	مَنَحَ
02262278-v	lemma	مَنَحَ
02294436-v	lemma	مَنَحَ
02316649-v	lemma	مَنَحَ
02317094-v	lemma	مَنَحَ
02447542-v	lemma	مَنَحَ امْتِيَاز
02449847-v	lemma	مَنَحَهُ حَقَ
15143276-n	lemma	مَنِيَّة
08507558-n	lemma	مَنْشَأ
01965287-a	lemma	مَنْشُود
03154886-a	lemma	مَنْشُود
00470930-a	lemma	مَنْشُور
06542047-n	lemma	مَنْع
00201923-n	lemma	مَنْع
01077350-n	lemma	مَنْع
00090779-n	lemma	مَنْح
09630641-n	lemma	مَنْحُوس
02973558-n	lemma	مَنْحُوت
13945102-n	lemma	مَنْصَب
00586262-n	lemma	مَنْصِب
14429985-n	lemma	مَنْصِب
13248087-n	lemma	مَنْصِب كَنَسيّ ذُو دَخْل
13248087-n	lemma	مَنْصِب كَنَسي
13248087-n	lemma	مَنْصِب اِكْلِيرْكِي
13248087-n	lemma	مَنْصِب اِكْلِيرْكِي ذُو دَخْل
14431902-n	lemma	مَنْصِب رَفِيْع
08688247-n	lemma	مَنْطِقَة
09385911-n	lemma	مَنْطِقَة
08541841-n	lemma	مَنْطِقَة
08574314-n	lemma	مَنْطِقَة جُغْرَافِيَّة
08660934-n	lemma	مَنْطِقَة الهَدَف
08541841-n	lemma	مَنْطِقَة جُغْرَافِيَّة
08553535-n	lemma	مَنْطِقَة سَكَنِيَّة
04674715-n	lemma	مَنْظَر
08646902-n	lemma	مَنْظَر
06888944-n	lemma	مَنْظَر
07360841-n	lemma	مَنْظَر
08646787-n	lemma	مَنْظَر
04377057-n	lemma	مَنْظُومَة
05661996-n	lemma	مَنْظُومَة
06208751-n	lemma	مَنْظُور
08402442-n	lemma	مَنْدُوب
10373801-n	lemma	مَنْدُوب
09887850-n	lemma	مَنْدُوب
10061043-n	lemma	مَنْدُوب
10522035-n	lemma	مَنْدُوب
03303965-n	lemma	مَنْفَذ
05148699-n	lemma	مَنْفَعَة
13296899-n	lemma	مَنْفَعَة
13298011-n	lemma	مَنْفَعَة
00038262-n	lemma	مَنْهَج
01163620-v	lemma	مَنْجَم
03768346-n	lemma	مَنْجَم
01077190-n	lemma	مَنْجَم مُضَاد
02981911-n	lemma	مَنْجَنِيق
05548840-n	lemma	مَنْكَب
10752093-n	lemma	مَنْكُوب
00036762-n	lemma	مَنْقَبَة
13245626-n	lemma	مَنْقُولات
01027859-n	lemma	مَنْسَك
03124541-a	lemma	مَنْسُوج
03252064-n	lemma	مَنْسُوجَات
00914632-n	lemma	مَنْتُوج
04007894-n	lemma	مَنْتُوج
03287178-n	lemma	مَنْتُوج نِهَائِي
03544360-n	lemma	مَنْزِل
03259505-n	lemma	مَنْزِل
08558963-n	lemma	مَنْزِل
03546340-n	lemma	مَنْزِل
08078020-n	lemma	مَنْزِل
05093890-n	lemma	مَنْزِلَة
14431902-n	lemma	مَنْزِلَة رَفِيْعَة
07809096-n	lemma	مَقَادِير
06269130-n	lemma	مَقَال
06268096-n	lemma	مَقَال
06409562-n	lemma	مَقَال
06269130-n	lemma	مَقَالَة
06268096-n	lemma	مَقَالَة
06409562-n	lemma	مَقَالَة
08558963-n	lemma	مَقَام
14512817-n	lemma	مَقَام
04210390-n	lemma	مَقَام
03504723-n	lemma	مَقَر
03259505-n	lemma	مَقَرّ
04079244-n	lemma	مَقَرّ
08558963-n	lemma	مَقَرّ
08647945-n	lemma	مَقَرّ الحُكُومَة
03679384-n	lemma	مَقَرّ سَكَن
01774136-v	lemma	مَقَتَ
01711071-a	lemma	مَقِيت
04008634-n	lemma	مَقْذُوف
04161981-n	lemma	مَقْعَد
05559256-n	lemma	مَقْعَد
08647616-n	lemma	مَقْعَد
04161358-n	lemma	مَقْعَد
08680888-n	lemma	مَقْصَد
02935891-n	lemma	مَقْصَف
00062330-r	lemma	مَقْصُود
02884607-n	lemma	مَقْصُورَة
03079741-n	lemma	مَقْصُورَة
04164989-n	lemma	مَقْطَع
09428741-n	lemma	مَقْطَع
06306233-n	lemma	مَقْطَع
13872975-n	lemma	مَقْطَع مَخْرُوطي
06304671-n	lemma	مَقْطَع لَفْظِيّ
06304671-n	lemma	مَقْطَع صَوْتِيّ
07037465-n	lemma	مَقْطُوعَة
06269396-n	lemma	مَقْطُوعَة
07037465-n	lemma	مَقْطُوعَة مُوسِيقِيَّة
04322026-n	lemma	مَقْبَض البُنْدُقِيَّة
03134496-n	lemma	مَقْبَض السَوْط
05202497-n	lemma	مَقْدِرَة
05035353-n	lemma	مَقْدِرَة
05623937-n	lemma	مَقْدِرَة طَبِيعِيَّة
13733167-n	lemma	مَقْسُوم عَلَيْه
07503260-n	lemma	مَقْت
07546465-n	lemma	مَقْت
06752293-n	lemma	مَقُولَة
04516874-n	lemma	مَرَافِق
00879271-n	lemma	مَرَاجَعَة
07486229-n	lemma	مَرَام
01027379-n	lemma	مَرَاسِم
07450842-n	lemma	مَرَاسِم
14061805-n	lemma	مَرَض
14070360-n	lemma	مَرَض
14055408-n	lemma	مَرَض
14204950-n	lemma	مَرَض
14380140-n	lemma	مَرَض عَقْلِي
14276936-n	lemma	مَرَض النَبَات
14174549-n	lemma	مَرَض مُعْد
00511817-n	lemma	مَرَح
00429949-n	lemma	مَرَح
07585208-n	lemma	مَرَق
07584593-n	lemma	مَرَق
00757856-v	lemma	مَرَقَ
07829412-n	lemma	مَرَقَة
00087454-v	lemma	مَرِضَ
02491383-v	lemma	مَرِحَ
07950418-n	lemma	مَرِيض
02541302-a	lemma	مَرِيض
10405694-n	lemma	مَرِيض
10595647-n	lemma	مَرِيض
10289039-n	lemma	مَرْء
05870055-n	lemma	مَرْء
08477912-n	lemma	مَرْأَة
03773035-n	lemma	مَرْأَة
03416489-n	lemma	مَرْأب
08616050-n	lemma	مَرْعَى
08598301-n	lemma	مَرْعَى
15290337-n	lemma	مَرْحَلَة
00306900-n	lemma	مَرْحَلَة
13939892-n	lemma	مَرْحَلَة
07291794-n	lemma	مَرْحَلَة نهَائِيَّة
00127339-r	lemma	مَرْحَلِيَّا
00127339-r	lemma	مَرْحَليّ
03839671-n	lemma	مَرْصَد
13258362-n	lemma	مَرْبَح
04299370-n	lemma	مَرْبَط
03860882-n	lemma	مَرْدُود
08639058-n	lemma	مَرْفَأ
08639058-n	lemma	مَرْفَأ بَحْرِيّ
03128519-n	lemma	مَرْهَم
08591592-n	lemma	مَرْج
08598301-n	lemma	مَرْج
09824361-n	lemma	مَرْجَع
07258664-n	lemma	مَرْجِع
06417598-n	lemma	مَرْجِع
07258332-n	lemma	مَرْجِع
04194289-n	lemma	مَرْكَب
02858304-n	lemma	مَرْكَب
03329663-n	lemma	مَرْكَب
04530566-n	lemma	مَرْكَب بَحْرِيّ
02958343-n	lemma	مَرْكَبَة
03125870-n	lemma	مَرْكَبَة
04524313-n	lemma	مَرْكَبَة
02740533-n	lemma	مَرْكَبَة مُدَرَّعَة
02740533-n	lemma	مَرْكَبَة مُصَفَّحَة
03510583-n	lemma	مَرْكَبَة أَثْقَل مِن الهَوَاء
04065272-n	lemma	مَرْكَبَة اِسْتِجْمَام
04170037-n	lemma	مَرْكَبَة ذَات دَفْع ذَاتِي
04170037-n	lemma	مَرْكَبَة ذَاتِيَّة الإِنْدِفَاع
02686568-n	lemma	مَرْكَبَة جَوِّيَّة
02691156-n	lemma	مَرْكَبَة جَوِّيَّة
00721431-n	lemma	مَرْكَز
08558963-n	lemma	مَرْكَز
08621598-n	lemma	مَرْكَز
05074774-n	lemma	مَرْكَز
13945102-n	lemma	مَرْكَز
08521816-n	lemma	مَرْكَز
14182697-n	lemma	مَرْكَز
13945919-n	lemma	مَرْكَز
11455695-n	lemma	مَرْكَز
13947645-n	lemma	مَرْكَز
08514034-n	lemma	مَرْكَز
08523483-n	lemma	مَرْكَز
02993546-n	lemma	مَرْكَز
08624385-n	lemma	مَرْكَز
13947415-n	lemma	مَرْكَز اِجْتِمَاعِي
08539072-n	lemma	مَرْكَز المَدِينَة
03504723-n	lemma	مَرْكَز رَئِيسِي
03504723-n	lemma	مَرْكَز قٍيَادَة
08404895-n	lemma	مَرْكَز قٍيَادَة
03504420-n	lemma	مَرْكَز قٍيَادَة
03504420-n	lemma	مَرْكَز قٍيَادَة عَسْكَرِي
03442756-n	lemma	مَرْمَى
05982152-n	lemma	مَرْمَى
08639058-n	lemma	مَرْسَى
08936833-n	lemma	مَرْسِيلْيا
06539770-n	lemma	مَرْسُوم
08598301-n	lemma	مَرْتَع
14429985-n	lemma	مَرْتَبَة
13939892-n	lemma	مَرْتَبَة
05093890-n	lemma	مَرْتَبَة
13947415-n	lemma	مَرْتَبَة
05838765-n	lemma	مَرْتَبَة
00341560-v	lemma	مَرَّ
02108377-v	lemma	مَرَّ
02052476-v	lemma	مَرَّ
01992503-v	lemma	مَرَّ
02050132-v	lemma	مَرَّ
02072849-v	lemma	مَرَّ
02110220-v	lemma	مَرَّ بـ
00833702-v	lemma	مَرَّنَ
00606335-v	lemma	مَرَّنَ
00603981-v	lemma	مَرَّنَ
07309599-n	lemma	مَرَّة
01212230-v	lemma	مَرَّرَ
00065294-r	lemma	مَرَّتَان
00065294-r	lemma	مَرَّتَيْن
08377085-n	lemma	مَسار
15166462-n	lemma	مَسَاء
05123416-n	lemma	مَسَاحَة
02640503-a	lemma	مَسَاحِي
05083328-n	lemma	مَسَافَة
05084201-n	lemma	مَسَافَة
05129565-n	lemma	مَسَافَة
07505871-n	lemma	مَسَافَة
05131194-n	lemma	مَسَافَة باِلأَمْيَال
05131194-n	lemma	مَسَافَة بِالمِيل
08616311-n	lemma	مَسَار
11481487-n	lemma	مَسَار
11481334-n	lemma	مَسَار
08681222-n	lemma	مَسَار
00999815-v	lemma	مَسَحَ
01392237-v	lemma	مَسَحَ
01870043-v	lemma	مَسَحَ
00004492-v	lemma	مَسَكَ
01224001-v	lemma	مَسَكَ
01480149-v	lemma	مَسَكَ
01214265-v	lemma	مَسَكَ
01216670-v	lemma	مَسَكَ
01217043-v	lemma	مَسَكَ
00725748-v	lemma	مَسَكَ
01216522-v	lemma	مَسَكَ
01082454-v	lemma	مَسَكَ
01210737-v	lemma	مَسَكَ
01212572-v	lemma	مَسَكَ
00381601-v	lemma	مَسَخَ
00090888-v	lemma	مَسَخَ
09678009-n	lemma	مَسِيحِي
06226057-n	lemma	مَسِيحِيَّة
02952275-a	lemma	مَسِيْحِي
08428019-n	lemma	مَسِيرَة
00038262-n	lemma	مَسِيرَة
00279835-n	lemma	مَسِيرَة
05161436-n	lemma	مَسْؤُولِيَّة
10372373-n	lemma	مَسْؤول
13396054-n	lemma	مَسْؤولِيَّة قَانُونِيَّة
06784003-n	lemma	مَسْأَلَة
07193184-n	lemma	مَسْأَلَة
06783768-n	lemma	مَسْأَلَة
06649426-n	lemma	مَسْأَلَة
08551628-n	lemma	مَسْأَلَة العَمَلِيَّات
05671325-n	lemma	مَسْألَة
05688397-n	lemma	مَسْألَة
05814291-n	lemma	مَسْألَة
05814650-n	lemma	مَسْألَة
00869583-n	lemma	مَسْألَة حِسَابيَّة
00038262-n	lemma	مَسْعًى
00786195-n	lemma	مَسْعَى
08377085-n	lemma	مَسْعَى
00397760-n	lemma	مَسْح
14997012-n	lemma	مَسْحُوق
15016314-n	lemma	مَسْحُوق بَارُود
03788195-n	lemma	مَسْجِد
00138956-n	lemma	مَسْك
00812526-n	lemma	مَسْك
00812274-n	lemma	مَسْك
03259505-n	lemma	مَسْكَن
08558963-n	lemma	مَسْكَن
08558963-n	lemma	مَسْكَن
03546340-n	lemma	مَسْكَن
03763727-n	lemma	مَسْكَن عَسْكَريّ
00812526-n	lemma	مَسْكَة
03520654-n	lemma	مَسْكَة
03474896-n	lemma	مَسْكَة
03802007-n	lemma	مَسْكِيْت
13387877-n	lemma	مَسْكُوكَات
00415676-n	lemma	مَسْلَك
00038262-n	lemma	مَسْلَك
01868724-a	lemma	مَسْلَكِيّ
04081044-n	lemma	مَسْنَد
08510350-n	lemma	مَسْقَط الرأس
04417809-n	lemma	مَسْرَح
07006119-n	lemma	مَسْرَح
07006712-n	lemma	مَسْرَح
08551628-n	lemma	مَسْرَح
08551628-n	lemma	مَسْرَح العَمَلِيَّات
07007945-n	lemma	مَسْرَحِيَّة
07018931-n	lemma	مَسْرَحِيَّة
07015510-n	lemma	مَسْرَحِيَّة هَزَلِيَّة
01361414-a	lemma	مَسْرُور
01694223-a	lemma	مَسْتُور
07358060-n	lemma	مَسْخ
01129920-n	lemma	مَسْئُولِيَّة
07409592-n	lemma	مَسّ
01240720-v	lemma	مَسَّ
01209953-v	lemma	مَسَّ
01209678-v	lemma	مَسَّ
01206218-v	lemma	مَسَّ
01226215-v	lemma	مَسَّدَ
03430959-n	lemma	مَتَاع 
04941124-n	lemma	مَتَانَة
05053688-n	lemma	مَتَانَة
13244109-n	lemma	مَتَاْع
03800563-n	lemma	مَتْحَف
04202417-n	lemma	مَتْجَر
05820620-n	lemma	مَثَل
06880664-n	lemma	مَثَل
07308889-n	lemma	مَثَل
05923696-n	lemma	مَثَل أَعْلَى
14459422-n	lemma	مَثَلَ أَعْلَى
00931852-v	lemma	مَثََّل
09626238-n	lemma	مَثِيل
08581503-n	lemma	مَثْوى 
10566072-n	lemma	مَثَّال 
01723690-v	lemma	مَثَّل شَخْصِيَّةَ
00836236-v	lemma	مَثَّلَ
01719302-v	lemma	مَثَّلَ
01686132-v	lemma	مَثَّلَ
00090708-v	lemma	مَثَّلَ
02541509-v	lemma	مَثَّلَ
00988028-v	lemma	مَثَّلَ
01721556-v	lemma	مَثَّلَ
00013615-v	lemma	مَثَّلَ
01686956-v	lemma	مَثَّلَ
01688256-v	lemma	مَثَّلَ
00142191-v	lemma	مَثَّلَ
01714208-v	lemma	مَثَّلَ
01723690-v	lemma	مَثَّلَ
01719302-v	lemma	مَثَّلَ دَوْر
01887474-n	lemma	مَوَاشِي
03730153-n	lemma	مَوَاد
03093574-n	lemma	مَوَاد اِسْتِهْلاكِيَّة
04397261-n	lemma	مَوَاد مُسَانِدَة لِلْتَدْرِيس
04397261-n	lemma	مَوَاد دَاعِمَة لِلْتَدْرِيس
07622061-n	lemma	مَوَاد مَخْبُوزَة
14786479-n	lemma	مَوَاد بِنَاء
04447443-n	lemma	مَوَاد زِينَة
01098698-n	lemma	مَوَارِد مَالِيَّة
13356112-n	lemma	مَوَارِد مَالِيَّة
08208016-n	lemma	مَوَظَّفُون
09827683-n	lemma	مَولُود
08641113-n	lemma	مَوْضَع
05810948-n	lemma	مَوْضِع
08621598-n	lemma	مَوْضِع
03284120-n	lemma	مَوْضِع
05074774-n	lemma	مَوْضِع
08624196-n	lemma	مَوْضِع
03284120-n	lemma	مَوْضِع السِّلاح
02782715-a	lemma	مَوْضِعِي
04347225-n	lemma	مَوْضُوع
05814291-n	lemma	مَوْضُوع
05996646-n	lemma	مَوْضُوع
06599788-n	lemma	مَوْضُوع
06598915-n	lemma	مَوْضُوع
06268096-n	lemma	مَوْضُوع
05996646-n	lemma	مَوْضُوع البَحْث
10668666-n	lemma	مَوْضُوع الْبَحْث
08385009-n	lemma	مَوْعِد
15159819-n	lemma	مَوْعِد
15245515-n	lemma	مَوْعِد
15180082-n	lemma	مَوْعِد
15180082-n	lemma	مَوْعِد نِهَائِيّ
05622456-n	lemma	مَوْهِبَة
05624042-n	lemma	مَوْهِبَة
05623937-n	lemma	مَوْهِبَة طَبِيعِيَّة
05624042-n	lemma	مَوْهِبَة طَبِيعِيَّة
13868944-n	lemma	مَوْجَة
07345593-n	lemma	مَوْجَة
07352190-n	lemma	مَوْجَة
07349532-n	lemma	مَوْجَة صَاعِدَة
07349532-n	lemma	مَوْجَة صَاخِبَة
11450869-n	lemma	مَوْجَة كَهْرَطِيسِيَّة
07349299-n	lemma	مَوْجَة مَدّ وجَزْر
00296585-n	lemma	مَوْكِب
08428485-n	lemma	مَوْكِب
10388440-n	lemma	مَوْلَى
07320302-n	lemma	مَوْلِد
01733462-a	lemma	مَوْلُود
00953559-n	lemma	مَوْقَعَة
00027167-n	lemma	مَوْقِع
08651247-n	lemma	مَوْقِع
00721431-n	lemma	مَوْقِع
13945919-n	lemma	مَوْقِع
08645963-n	lemma	مَوْقِع
08624385-n	lemma	مَوْقِع
08622586-n	lemma	مَوْقِع
08621598-n	lemma	مَوْقِع
05074774-n	lemma	مَوْقِع
03763403-n	lemma	مَوْقِع
08622586-n	lemma	مَوْقِع عَسْكَرِيّ
03420559-n	lemma	مَوْقِع عَسْكَرِيّ
03763403-n	lemma	مَوْقِع عَسْكَرِيّ
03291551-n	lemma	مَوْقِع مَحْمِيّ بِخَنْدَق
02782715-a	lemma	مَوْقِعِي
06196284-n	lemma	مَوْقِف
05079866-n	lemma	مَوْقِف
06193203-n	lemma	مَوْقِف
06193203-n	lemma	مَوْقِف  ذِهْنِيّ 
13331778-n	lemma	مَوْرِد
15239292-n	lemma	مَوْسِم
15239579-n	lemma	مَوْسِم
00517728-n	lemma	مَوْسِم
14562960-n	lemma	مَوْت
11444117-n	lemma	مَوْت
13962498-n	lemma	مَوْت
15143276-n	lemma	مَوْت
05006285-n	lemma	مَوْت
07355491-n	lemma	مَوْت
02950471-a	lemma	مَوْتِيّ
07753592-n	lemma	مَوْز
02217266-v	lemma	مَوَّل
02217864-v	lemma	مَوَّلَ
00042541-n	lemma	مَخَاض
02860919-a	lemma	مَخَاضِي
00802238-n	lemma	مَخَافَة
02284578-a	lemma	مَخْطُوط
08584449-n	lemma	مَخْبأ
05809192-n	lemma	مَخْبَر
03977678-n	lemma	مَخْفَر
00007846-n	lemma	مَخْلُوق
00015388-n	lemma	مَخْلُوق
09976429-n	lemma	مَخْلُوق
09483738-n	lemma	مَخْلُوق خَيَالِي
07131854-n	lemma	مَخْرَج
01264447-n	lemma	مَخْرَج
03303965-n	lemma	مَخْرَج
13733066-n	lemma	مَخْرَج الكُسُور
13872975-n	lemma	مَخْرُوط
04551055-n	lemma	مَخْزَن
04329190-n	lemma	مَخْزَن
03177349-n	lemma	مَخْزَن
03076411-n	lemma	مَخْزَن تَمْوين
02793495-n	lemma	مَخْزن حُبُوب
04321534-n	lemma	مَخْزُون
13367070-n	lemma	مَخْزُون
13777344-n	lemma	مَخْزُون
00652346-v	lemma	مَيَّزَ
00275127-r	lemma	مَيِّت
08570758-n	lemma	مَيْدَان
08619620-n	lemma	مَيْدَان
08619795-n	lemma	مَيْدَان
04053218-n	lemma	مَيْدَان
05999134-n	lemma	مَيْدَان
08506641-n	lemma	مَيْدَان
08551628-n	lemma	مَيْدَان
08619620-n	lemma	مَيْدَان عَام
04053218-n	lemma	مَيْدَان رَمْي
08506641-n	lemma	مَيْدَان المَعْرَكَة
08551628-n	lemma	مَيْدَان العَمَلِيَّات
05997814-n	lemma	مَيْدَان مَعْرِفَة
03119790-n	lemma	مَيْدَاْنُ
08837048-n	lemma	مَيْكرُونِيزْيا
00335384-n	lemma	مَيْل
07497473-n	lemma	مَيْل
04623612-n	lemma	مَيْل
06196584-n	lemma	مَيْل
09437454-n	lemma	مَيْل
08681222-n	lemma	مَيْل
04942869-n	lemma	مَيْل
04624826-n	lemma	مَيْل
04944048-n	lemma	مَيْل
02486410-n	lemma	مَيْمُون
03585337-n	lemma	مَيْسَم
03642928-n	lemma	مَيْسَرَة
00430140-n	lemma	مَيْسِر
00444629-v	lemma	مَيَّع
00650353-v	lemma	مَيَّزَ
00610374-v	lemma	مَيَّزَ
00651991-v	lemma	مَيَّزَ
00650016-v	lemma	مَيَّزَ
02193194-v	lemma	مَيَّزَ
00956687-v	lemma	مَيَّزَ
02697950-v	lemma	مَيَّزَ
00508032-v	lemma	مَيَّزَ
07945657-n	lemma	مَيِّت
00095280-a	lemma	مَيِّت
00092366-n	lemma	مَزَاد
00092366-n	lemma	مَزَاد عَلَنِي
04210390-n	lemma	مَزَار
00193486-v	lemma	مَزَجَ
00394813-v	lemma	مَزَجَ
01461328-v	lemma	مَزَجَ
01462468-v	lemma	مَزَجَ
01462005-v	lemma	مَزَجَ
00184117-v	lemma	مَزَجَ
00497219-v	lemma	مَزَجَ بالنَشَادِر
00380083-n	lemma	مَزِيج
07882886-n	lemma	مَزِيج
14591091-n	lemma	مَزِيج مُعَلَّق
03305844-n	lemma	مَزِيج مُتَفَجِّر
14586258-n	lemma	مَزِيْج
00427580-n	lemma	مَزْحَة
04522168-n	lemma	مَزْهَرِيَّة
00380083-n	lemma	مَزْج
00870453-n	lemma	مَزْج
00378985-n	lemma	مَزْج
03322099-n	lemma	مَزْرَعَة
13252513-n	lemma	مَزْرَعَة
02862048-n	lemma	مَزْرُودَة
00554298-v	lemma	مَزَّقَ
00071803-v	lemma	مَزَّقَ
01573515-v	lemma	مَزَّقَ
09031501-n	lemma	مبابانِ
08961402-n	lemma	مبرج
06706676-n	lemma	مدَالِيَة
08969291-n	lemma	مغرب
10989339-n	lemma	مهاتما غاندي
10989339-n	lemma	مهندس كرمشاند غاندي 
08911868-n	lemma	مِشهِد
03038281-n	lemma	مِشْبَك
04061969-n	lemma	مِشْكَاة
03412906-n	lemma	مِشْنَقَة
03637618-n	lemma	مِشْرَط
04041544-n	lemma	مِذْيَاع
04037625-n	lemma	مِضْمَار
05584928-n	lemma	مِعْصَم
03057021-n	lemma	مِعْطَف
04298308-n	lemma	مِعْرَاج
04298308-n	lemma	مِعْرَج
07260623-n	lemma	مِعْيَار
04548362-n	lemma	مِحْفَظَة
14475405-n	lemma	مِحْنَة
07304852-n	lemma	مِحْنَة
02731398-n	lemma	مِحْرَاب
03967562-n	lemma	مِحْرَات
03967562-n	lemma	مِحْرَاث
11455695-n	lemma	مِحْرَق
08171094-n	lemma	مِحْوَر
02764614-n	lemma	مِحْوَر
03636248-n	lemma	مِصْبَاح
03636649-n	lemma	مِصْبَاح
04872236-n	lemma	مِصْدَاقِيَّة
04782878-n	lemma	مِصْدَاقِيَّة
04068441-n	lemma	مِصْفَاة
03407122-n	lemma	مِصْهَر
08897065-n	lemma	مِصْر
04056413-n	lemma	مِصْيَدَة
04474466-n	lemma	مِصْيَدَة
03765561-n	lemma	مِطْحَنَة
04000311-n	lemma	مِطْبَعَة
03345837-n	lemma	مِطْفَأَة
04273064-n	lemma	مِطْيَاف
11532351-n	lemma	مِظَلَّة
03336839-n	lemma	مِبْرَد
14917635-n	lemma	مِدَاد
03942126-n	lemma	مِدْبَسَة
03786715-n	lemma	مِدْفَع
02950256-n	lemma	مِدْفَع
02746365-n	lemma	مِدْفَع
03467984-n	lemma	مِدْفَع
03517982-n	lemma	مِدْفَع ذُو زَاوِيَة مُرْتَفِعَة
02950482-n	lemma	مِدْفَع رَشَّاش 
08389297-n	lemma	مِدْفَعِيَّة
04330267-n	lemma	مِدْفَئَة
08994339-n	lemma	مِدينَ
05573602-n	lemma	مِفْصَل الرّكْبَة
03613294-n	lemma	مِفْتَاح
05826914-n	lemma	مِفْتَاح
02839695-a	lemma	مِهَنِي
10298482-n	lemma	مِهَنِيّ
00044262-r	lemma	مِهَنِيَّاً
00606370-n	lemma	مِهْنَة
00609953-n	lemma	مِهْنَة
08403631-n	lemma	مِهْنَة
00582388-n	lemma	مِهْنَة
08112630-n	lemma	مِهْنَة طُبِّيَّة
00610373-n	lemma	مِهْنَة بِالتَعَلُّم
08112630-n	lemma	مِهْنَة رِعَايَة صِحِّيَّة
01868724-a	lemma	مِهْنِيّ
02894591-a	lemma	مِهْنِيّ
03837422-n	lemma	مِجْداف
03760671-n	lemma	مِجْهَر
01391351-a	lemma	مِجْهَرِي
02982232-n	lemma	مِجْنَقَة
